orderId,customerId,dishName,restaurantName,quantity,price,paymentMethod,orderFrequency,lastOrderDate,loyaltyPoints,churned,rating,ratingDate,deliveryStatus,city,orderDate,signupDate
O5639,C1639,Pasta,Burger King,4,1358.88,Wallet,47,2025-02-01,470,Inactive,2.0,2024-12-28,Delivered,Islamabad,2024-10-09,2024-10-28
O7027,C3027,Sandwich,Burger King,5,261.92,Wallet,37,2025-04-29,207,Active,,2025-05-30,Cancelled,Islamabad,2024-10-09,2024-04-16
O6985,C2985,Burger,McDonald's,4,691.21,Wallet,26,2025-04-16,54,Active,3.0,2024-08-21,Delivered,Karachi,2024-10-09,2024-10-30
O10653,C6653,Sandwich,McDonald's,1,663.89,Wallet,30,2025-01-29,335,Active,4.0,2024-12-28,Delivered,Islamabad,2024-10-09,2024-06-04
O8930,C4930,Pasta,Pizza Hut,4,1201.56,Cash,4,2025-06-28,314,Inactive,,2025-08-13,Cancelled,Peshawar,2024-10-09,2024-10-05
O10184,C6184,Sandwich,Pizza Hut,2,697.83,Cash,28,2025-06-23,235,Inactive,4.0,2025-07-26,Delayed,Peshawar,2024-10-09,2024-10-07
O6906,C2906,Pizza,Subway,3,331.42,Card,9,2025-01-19,398,Active,4.0,2025-05-27,Delivered,Multan,2024-10-09,2024-11-08
O10841,C6841,Burger,McDonald's,2,1185.66,Card,48,2025-04-25,324,Inactive,1.0,2025-07-25,Delayed,Islamabad,2024-10-09,2024-03-31
O6919,C2919,Fries,Pizza Hut,3,775.82,Cash,40,2025-07-14,281,Inactive,3.0,2024-10-14,Delayed,Islamabad,2024-10-10,2025-05-16
O6641,C2641,Sandwich,KFC,5,466.24,Cash,40,2025-06-18,14,Inactive,2.0,2025-07-26,Delivered,Karachi,2024-10-10,2024-04-29
O5107,C1107,Pizza,Pizza Hut,4,840.59,Cash,32,2025-07-02,19,Inactive,,2024-11-13,Cancelled,Peshawar,2024-10-10,2024-06-07
O10854,C6854,Pasta,Subway,4,266.46,Wallet,26,2025-01-24,408,Inactive,1.0,2025-06-10,Delivered,Karachi,2024-10-10,2024-11-16
O10932,C6932,Fries,McDonald's,4,1490.59,Cash,38,2024-12-23,365,Inactive,,2025-04-06,Cancelled,Islamabad,2024-10-10,2025-01-13
O8145,C4145,Fries,KFC,5,960.9,Card,14,2025-07-19,57,Active,,2025-04-21,Cancelled,Multan,2024-10-10,2025-04-24
O5485,C1485,Pizza,Pizza Hut,3,359.03,Card,22,2024-09-25,351,Active,5.0,2025-07-24,Delivered,Lahore,2024-10-10,2024-02-12
O8006,C4006,Burger,Subway,5,1490.77,Card,39,2025-02-22,78,Inactive,4.0,2025-06-13,Delivered,Lahore,2024-10-10,2025-08-20
O8984,C4984,Sandwich,KFC,5,1160.56,Cash,41,2025-03-01,176,Active,,2024-11-05,Cancelled,Peshawar,2024-10-10,2025-01-01
O7668,C3668,Sandwich,Burger King,1,879.14,Card,38,2024-11-03,330,Active,4.0,2025-04-16,Delivered,Peshawar,2024-10-11,2023-10-29
O5257,C1257,Sandwich,KFC,4,203.28,Card,23,2025-04-12,433,Inactive,3.0,2025-02-08,Delayed,Lahore,2024-10-11,2023-12-02
O6064,C2064,Burger,McDonald's,3,213.57,Card,23,2024-09-12,472,Inactive,2.0,2025-08-02,Delivered,Islamabad,2024-10-11,2023-09-24
O6447,C2447,Burger,Burger King,1,928.58,Card,7,2025-03-26,45,Active,3.0,2025-01-16,Delivered,Islamabad,2024-10-11,2024-03-12
O7986,C3986,Burger,Pizza Hut,3,792.89,Cash,8,2025-08-06,289,Inactive,2.0,2024-09-18,Delivered,Lahore,2024-10-11,2025-05-28
O6702,C2702,Fries,Subway,2,1212.65,Wallet,14,2024-12-18,138,Inactive,5.0,2025-08-05,Delayed,Multan,2024-10-11,2023-10-28
O9526,C5526,Sandwich,McDonald's,5,869.77,Wallet,40,2024-09-26,97,Active,1.0,2025-05-24,Delivered,Lahore,2024-10-11,2023-09-25
O10590,C6590,Fries,Pizza Hut,2,336.89,Card,6,2024-10-30,408,Active,5.0,2025-08-09,Delayed,Karachi,2024-10-11,2023-11-04
O10574,C6574,Sandwich,Subway,5,979.22,Card,4,2025-01-19,426,Active,4.0,2025-07-20,Delivered,Multan,2024-10-12,2023-09-05
O9081,C5081,Pasta,Pizza Hut,2,628.27,Cash,32,2024-10-13,43,Active,,2025-02-10,Cancelled,Karachi,2024-10-12,2025-06-10
O9729,C5729,Sandwich,Pizza Hut,5,862.66,Card,30,2025-04-24,211,Inactive,5.0,2024-08-23,Delivered,Multan,2024-10-12,2023-10-24
O8391,C4391,Burger,KFC,5,850.04,Card,34,2025-02-20,115,Inactive,,2025-06-05,Cancelled,Peshawar,2024-10-12,2024-04-30
O7034,C3034,Pizza,Subway,5,1176.79,Card,30,2025-02-08,4,Inactive,,2025-04-30,Cancelled,Islamabad,2024-10-12,2025-05-07
O8685,C4685,Burger,Pizza Hut,2,280.34,Wallet,9,2024-08-24,231,Active,4.0,2024-09-20,Delayed,Peshawar,2024-10-12,2024-11-25
O8451,C4451,Burger,KFC,5,854.84,Wallet,11,2024-10-05,409,Inactive,1.0,2025-01-07,Delayed,Multan,2024-10-12,2024-06-30
O7191,C3191,Pasta,Subway,1,1456.34,Wallet,40,2025-06-12,414,Active,4.0,2025-02-18,Delayed,Lahore,2024-10-12,2024-07-17
O7313,C3313,Pasta,Subway,5,162.74,Card,32,2024-08-30,155,Inactive,5.0,2024-12-27,Delivered,Karachi,2024-10-13,2025-06-19
O5728,C1728,Sandwich,McDonald's,4,426.12,Cash,33,2025-01-03,71,Inactive,1.0,2025-07-29,Delivered,Karachi,2024-10-13,2024-03-16
O6845,C2845,Pizza,KFC,2,397.02,Wallet,28,2024-09-04,82,Inactive,5.0,2025-08-20,Delivered,Lahore,2024-10-13,2025-01-11
O7066,C3066,Pizza,Pizza Hut,1,361.75,Card,31,2025-02-23,417,Inactive,,2024-09-27,Cancelled,Islamabad,2024-10-13,2024-11-04
O8329,C4329,Fries,Pizza Hut,3,1052.23,Card,9,2025-04-26,293,Active,,2024-09-07,Cancelled,Peshawar,2024-10-13,2025-06-23
O8429,C4429,Sandwich,Burger King,2,1135.92,Wallet,5,2025-04-20,442,Inactive,,2024-09-07,Cancelled,Peshawar,2024-10-14,2025-08-14
O7649,C3649,Sandwich,Burger King,4,515.59,Cash,25,2025-01-26,395,Active,,2025-05-03,Cancelled,Peshawar,2024-10-14,2023-12-13
O5145,C1145,Fries,Subway,1,1223.69,Wallet,4,2024-09-29,414,Active,4.0,2024-08-24,Delayed,Karachi,2024-10-14,2025-06-28
O6001,C2001,Pizza,KFC,5,1131.71,Cash,19,2025-06-04,28,Inactive,5.0,2024-09-18,Delayed,Lahore,2024-10-14,2024-01-31
O9585,C5585,Sandwich,Burger King,3,1135.29,Cash,14,2024-12-18,386,Active,,2025-06-30,Cancelled,Multan,2024-10-14,2024-07-16
O7947,C3947,Pizza,McDonald's,2,231.82,Wallet,38,2025-04-12,198,Active,,2025-05-13,Cancelled,Lahore,2024-10-14,2024-09-06
O6562,C2562,Sandwich,Burger King,2,740.4,Card,32,2025-01-30,32,Active,,2025-04-18,Cancelled,Multan,2024-10-15,2025-01-14
O5249,C1249,Pasta,Burger King,3,1145.88,Cash,45,2025-08-12,487,Inactive,4.0,2024-09-18,Delivered,Multan,2024-10-15,2025-08-01
O7316,C3316,Burger,Subway,2,1451.73,Cash,37,2025-04-01,238,Active,5.0,2024-09-13,Delivered,Karachi,2024-10-15,2024-11-28
O6426,C2426,Fries,Pizza Hut,2,1198.61,Cash,23,2025-06-08,136,Inactive,,2024-12-20,Cancelled,Multan,2024-10-15,2025-05-13
O9215,C5215,Sandwich,Burger King,1,1490.03,Card,15,2025-05-10,202,Inactive,,2025-04-05,Cancelled,Karachi,2024-10-16,2025-01-30
O6088,C2088,Pizza,McDonald's,4,1427.78,Wallet,16,2025-01-11,115,Active,1.0,2025-04-02,Delivered,Karachi,2024-10-16,2025-06-28
O5889,C1889,Sandwich,Subway,1,144.29,Cash,22,2025-03-14,484,Inactive,,2025-01-26,Cancelled,Multan,2024-10-16,2024-01-19
O7839,C3839,Pasta,KFC,1,1340.7,Card,15,2024-09-10,203,Inactive,5.0,2025-01-07,Delivered,Karachi,2024-10-16,2024-08-21
O5896,C1896,Pasta,Subway,2,412.95,Card,23,2024-11-15,429,Inactive,3.0,2024-10-03,Delayed,Islamabad,2024-10-17,2024-07-11
O5066,C1066,Pizza,KFC,2,658.73,Cash,30,2024-12-25,275,Inactive,,2025-02-27,Cancelled,Islamabad,2024-10-17,2024-07-30
O8100,C4100,Sandwich,Burger King,1,742.38,Wallet,31,2024-12-25,14,Inactive,4.0,2024-08-31,Delayed,Multan,2024-10-17,2023-09-14
O10212,C6212,Fries,KFC,1,235.42,Card,23,2025-01-28,149,Active,,2025-07-22,Cancelled,Lahore,2024-10-17,2024-03-22
O7089,C3089,Sandwich,Pizza Hut,5,1398.51,Cash,3,2025-06-26,212,Active,5.0,2024-12-23,Delayed,Multan,2024-10-17,2024-08-15
O6331,C2331,Burger,McDonald's,5,405.39,Card,46,2024-10-11,252,Inactive,,2025-03-22,Cancelled,Peshawar,2024-10-18,2025-07-24
O8666,C4666,Pasta,McDonald's,1,306.26,Wallet,6,2025-06-21,377,Active,1.0,2025-06-19,Delivered,Lahore,2024-10-18,2023-11-09
O6169,C2169,Burger,Burger King,2,528.16,Wallet,49,2025-04-21,364,Active,,2024-08-25,Cancelled,Islamabad,2024-10-18,2024-02-03
O8689,C4689,Sandwich,McDonald's,3,979.35,Wallet,33,2025-03-27,133,Active,4.0,2024-10-24,Delayed,Lahore,2024-10-18,2025-08-09
O8747,C4747,Burger,McDonald's,2,1356.98,Cash,42,2024-11-03,380,Inactive,4.0,2025-06-05,Delivered,Islamabad,2024-10-18,2023-11-16
O8331,C4331,Pizza,KFC,3,545.84,Cash,6,2024-12-10,245,Inactive,,2025-01-06,Cancelled,Multan,2024-10-18,2024-04-25
O6324,C2324,Fries,KFC,3,1376.28,Card,4,2025-01-18,470,Inactive,2.0,2025-01-28,Delayed,Lahore,2024-10-18,2025-05-14
O7757,C3757,Pizza,Burger King,3,539.58,Wallet,4,2024-11-08,112,Active,,2024-09-29,Cancelled,Lahore,2024-10-18,2024-10-09
O8731,C4731,Sandwich,Burger King,2,1078.05,Card,47,2025-02-22,428,Inactive,,2024-11-11,Cancelled,Multan,2024-10-18,2024-05-05
O5542,C1542,Burger,Burger King,4,989.58,Cash,4,2025-08-05,2,Active,1.0,2024-12-28,Delayed,Multan,2024-10-18,2023-10-16
O9928,C5928,Pasta,Subway,2,293.54,Wallet,37,2025-08-01,133,Active,1.0,2025-01-10,Delivered,Multan,2024-10-19,2024-11-24
O6588,C2588,Pasta,Pizza Hut,1,952.34,Wallet,17,2025-03-13,8,Active,,2025-05-12,Cancelled,Karachi,2024-10-19,2024-02-26
O8478,C4478,Burger,McDonald's,3,863.99,Card,14,2025-02-04,221,Active,1.0,2025-06-27,Delayed,Karachi,2024-10-19,2024-12-11
O10201,C6201,Fries,KFC,4,1062.13,Cash,1,2025-08-03,230,Inactive,2.0,2025-02-04,Delivered,Islamabad,2024-10-19,2024-04-03
O5363,C1363,Sandwich,Pizza Hut,4,620.97,Card,46,2025-02-19,257,Inactive,1.0,2025-05-21,Delivered,Lahore,2024-10-19,2023-10-08
O10950,C6950,Sandwich,KFC,2,500.86,Cash,34,2025-04-07,453,Inactive,2.0,2024-09-04,Delivered,Islamabad,2024-10-19,2024-07-24
O6072,C2072,Burger,Pizza Hut,5,349.23,Wallet,50,2024-12-17,452,Active,5.0,2025-08-09,Delivered,Lahore,2024-10-19,2025-07-25
O6653,C2653,Fries,Burger King,4,648.76,Card,6,2025-07-06,189,Active,4.0,2025-01-27,Delayed,Karachi,2024-10-19,2025-06-27
O7240,C3240,Pizza,KFC,1,1283.62,Cash,45,2025-04-03,427,Inactive,1.0,2025-03-09,Delivered,Lahore,2024-10-19,2025-01-30
O8937,C4937,Burger,McDonald's,5,980.75,Card,13,2025-06-19,292,Active,5.0,2025-01-17,Delayed,Peshawar,2024-10-19,2024-01-10
O8112,C4112,Sandwich,McDonald's,5,212.27,Cash,20,2025-02-15,246,Inactive,4.0,2024-12-11,Delayed,Peshawar,2024-10-20,2024-05-11
O5299,C1299,Fries,McDonald's,5,429.58,Card,13,2025-02-17,86,Active,,2024-08-23,Cancelled,Islamabad,2024-10-20,2025-03-16
O10681,C6681,Pasta,Burger King,5,827.98,Card,40,2024-08-26,433,Inactive,,2024-12-15,Cancelled,Islamabad,2024-10-20,2023-09-08
O7925,C3925,Pasta,Subway,3,1292.17,Card,19,2025-08-20,390,Active,4.0,2024-09-05,Delayed,Peshawar,2024-10-20,2024-03-25
O5949,C1949,Fries,Pizza Hut,3,1346.8,Cash,28,2025-06-13,297,Inactive,5.0,2025-05-12,Delayed,Islamabad,2024-10-20,2025-02-22
O9270,C5270,Fries,Burger King,3,808.54,Wallet,1,2024-08-28,17,Inactive,2.0,2024-10-30,Delivered,Lahore,2024-10-20,2024-04-12
O8197,C4197,Pizza,KFC,2,497.76,Wallet,17,2024-12-04,339,Inactive,5.0,2025-02-20,Delivered,Karachi,2024-10-20,2024-10-09
O9161,C5161,Pizza,Burger King,1,469.42,Wallet,34,2024-08-31,413,Inactive,,2024-11-29,Cancelled,Peshawar,2024-10-21,2023-09-30
O7997,C3997,Burger,Pizza Hut,4,1394.7,Wallet,3,2025-01-01,450,Inactive,4.0,2024-09-08,Delayed,Multan,2024-10-21,2024-01-15
O8711,C4711,Burger,Pizza Hut,1,253.55,Wallet,23,2025-07-15,309,Active,,2025-02-22,Cancelled,Lahore,2024-10-21,2024-02-08
O8287,C4287,Sandwich,McDonald's,1,914.01,Wallet,18,2024-12-24,86,Active,,2025-08-19,Cancelled,Lahore,2024-10-21,2024-01-03
O9840,C5840,Pasta,Subway,2,291.14,Wallet,44,2025-04-22,412,Inactive,3.0,2025-05-14,Delivered,Lahore,2024-10-21,2024-10-15
O6825,C2825,Burger,Subway,3,254.39,Cash,22,2025-03-26,246,Inactive,4.0,2024-11-01,Delivered,Peshawar,2024-10-21,2023-10-18
O9226,C5226,Pizza,Pizza Hut,3,768.21,Cash,4,2025-07-06,471,Inactive,5.0,2025-06-07,Delivered,Lahore,2024-10-21,2024-10-26
O5939,C1939,Fries,Subway,4,1347.61,Card,15,2024-12-18,55,Inactive,,2025-06-20,Cancelled,Lahore,2024-10-21,2023-10-20
O10951,C6951,Pasta,Subway,1,381.25,Cash,2,2024-10-08,336,Inactive,5.0,2025-04-02,Delivered,Peshawar,2024-10-22,2024-08-08
O9202,C5202,Sandwich,KFC,3,1274.31,Cash,29,2024-12-29,356,Active,,2024-11-17,Cancelled,Peshawar,2024-10-22,2023-12-22
O9780,C5780,Burger,KFC,5,1285.81,Cash,25,2025-04-26,382,Active,3.0,2024-12-15,Delayed,Islamabad,2024-10-22,2024-10-18
O8514,C4514,Pasta,Burger King,3,1384.65,Card,23,2024-12-17,274,Active,,2025-03-07,Cancelled,Multan,2024-10-22,2023-09-16
O10742,C6742,Sandwich,Pizza Hut,3,290.74,Wallet,40,2024-10-28,268,Inactive,1.0,2024-09-07,Delayed,Peshawar,2024-10-22,2024-09-04
O7319,C3319,Pizza,Subway,5,1467.7,Card,17,2024-09-03,466,Inactive,,2025-05-10,Cancelled,Karachi,2024-10-22,2024-12-04
O9367,C5367,Sandwich,Pizza Hut,2,446.7,Card,44,2025-03-13,298,Inactive,5.0,2025-01-29,Delayed,Lahore,2024-10-22,2025-03-07
O5325,C1325,Pizza,KFC,1,642.55,Card,17,2024-11-09,236,Active,1.0,2025-08-12,Delivered,Lahore,2024-10-22,2025-07-19
O9829,C5829,Burger,Subway,3,806.61,Card,28,2024-12-16,347,Inactive,,2025-03-02,Cancelled,Multan,2024-10-22,2023-09-16
O10624,C6624,Pasta,Pizza Hut,3,1311.14,Card,16,2024-08-25,24,Active,,2025-05-11,Cancelled,Multan,2024-10-22,2025-06-07
O7685,C3685,Burger,McDonald's,5,1180.53,Card,10,2024-10-27,138,Inactive,,2025-03-04,Cancelled,Peshawar,2024-10-23,2023-12-09
O10992,C6992,Fries,McDonald's,2,767.87,Card,25,2025-04-12,188,Inactive,,2024-08-22,Cancelled,Multan,2024-10-23,2024-02-25
O8077,C4077,Fries,Subway,1,392.44,Card,23,2025-05-24,152,Active,,2025-08-15,Cancelled,Lahore,2024-10-23,2024-10-03
O9107,C5107,Burger,Subway,5,1458.1,Wallet,6,2024-10-20,320,Active,1.0,2025-05-11,Delayed,Lahore,2024-10-23,2024-10-30
O8149,C4149,Fries,KFC,4,432.41,Cash,47,2025-03-14,346,Inactive,5.0,2024-09-29,Delayed,Multan,2024-10-23,2023-12-29
O10598,C6598,Pasta,KFC,4,665.37,Card,9,2024-09-01,63,Active,3.0,2024-09-02,Delayed,Islamabad,2024-10-23,2025-05-17
O6805,C2805,Burger,McDonald's,5,688.89,Card,13,2025-01-16,207,Active,2.0,2025-03-01,Delivered,Karachi,2024-10-23,2025-03-28
O7485,C3485,Pasta,Subway,4,636.2,Wallet,27,2024-12-18,205,Active,,2025-03-08,Cancelled,Lahore,2024-10-23,2023-09-29
O5772,C1772,Pizza,McDonald's,5,1164.68,Cash,35,2024-09-17,289,Inactive,,2025-03-19,Cancelled,Multan,2024-10-24,2024-10-29
O6347,C2347,Fries,McDonald's,3,1380.3,Card,17,2024-12-22,383,Active,,2025-01-01,Cancelled,Karachi,2024-10-24,2024-07-15
O5899,C1899,Burger,Burger King,2,849.27,Cash,26,2024-10-19,177,Inactive,,2024-12-03,Cancelled,Islamabad,2024-10-24,2025-07-15
O10441,C6441,Burger,Subway,4,1199.15,Cash,9,2025-08-06,305,Inactive,2.0,2024-10-18,Delayed,Peshawar,2024-10-24,2024-07-27
O10521,C6521,Pasta,KFC,2,393.19,Cash,30,2025-02-18,16,Inactive,1.0,2025-05-25,Delivered,Karachi,2024-10-24,2024-09-18
O10083,C6083,Sandwich,KFC,1,1252.53,Card,6,2025-05-08,268,Active,,2025-05-13,Cancelled,Peshawar,2024-10-24,2025-05-12
O5821,C1821,Fries,Burger King,2,630.27,Wallet,5,2025-02-05,475,Inactive,,2025-05-04,Cancelled,Multan,2024-10-25,2024-08-28
O7736,C3736,Fries,KFC,4,157.06,Cash,8,2024-10-04,157,Inactive,,2024-09-26,Cancelled,Peshawar,2024-10-25,2023-09-24
O5539,C1539,Pasta,KFC,4,1206.95,Wallet,25,2025-07-19,166,Active,,2024-10-24,Cancelled,Peshawar,2024-10-25,2025-06-10
O8156,C4156,Fries,Burger King,1,698.92,Card,2,2024-10-01,465,Active,,2024-12-14,Cancelled,Karachi,2024-10-25,2025-04-28
O10431,C6431,Burger,KFC,2,329.77,Cash,26,2024-09-22,467,Active,2.0,2025-01-29,Delayed,Lahore,2024-10-25,2023-09-01
O5457,C1457,Burger,Burger King,5,1442.01,Card,28,2024-09-16,173,Active,,2025-01-19,Cancelled,Islamabad,2024-10-26,2025-02-15
O9316,C5316,Fries,McDonald's,4,992.76,Cash,23,2025-06-15,384,Inactive,4.0,2025-05-24,Delivered,Multan,2024-10-26,2024-08-17
O9918,C5918,Burger,McDonald's,1,974.42,Card,40,2025-03-08,307,Inactive,5.0,2025-02-17,Delivered,Peshawar,2024-10-26,2024-12-23
O9028,C5028,Burger,Pizza Hut,1,275.53,Cash,31,2025-05-26,220,Active,4.0,2024-12-08,Delivered,Peshawar,2024-10-26,2023-09-28
O8089,C4089,Fries,Subway,4,993.03,Cash,23,2025-07-27,419,Active,1.0,2025-02-21,Delivered,Karachi,2024-10-26,2023-09-11
O8034,C4034,Fries,Pizza Hut,2,998.72,Cash,13,2024-11-16,229,Inactive,,2025-05-09,Cancelled,Peshawar,2024-10-27,2024-06-30
O9595,C5595,Pizza,Burger King,1,553.66,Card,8,2024-11-09,440,Active,,2025-02-05,Cancelled,Islamabad,2024-10-27,2025-02-25
O9636,C5636,Pizza,Pizza Hut,3,358.71,Card,12,2025-04-24,219,Active,,2025-02-10,Cancelled,Multan,2024-10-27,2023-08-27
O9686,C5686,Fries,Burger King,1,1108.41,Card,27,2024-09-19,128,Active,3.0,2024-10-23,Delivered,Karachi,2024-10-27,2024-11-29
O5619,C1619,Fries,McDonald's,2,1394.81,Cash,50,2024-09-08,158,Active,5.0,2024-11-02,Delayed,Lahore,2024-10-27,2024-11-07
O8214,C4214,Fries,Burger King,2,715.37,Wallet,43,2025-07-11,435,Inactive,4.0,2024-09-22,Delayed,Multan,2024-10-27,2024-06-01
O10561,C6561,Pizza,McDonald's,3,192.44,Wallet,33,2025-06-23,494,Inactive,5.0,2024-10-22,Delayed,Peshawar,2024-10-27,2024-11-07
O7938,C3938,Pizza,Subway,1,1016.54,Cash,23,2024-09-08,379,Inactive,2.0,2025-08-12,Delivered,Peshawar,2024-10-27,2025-01-18
O8410,C4410,Fries,Burger King,5,848.09,Card,35,2025-05-20,75,Inactive,5.0,2024-10-09,Delayed,Lahore,2024-10-27,2024-06-01
O6661,C2661,Sandwich,McDonald's,1,298.89,Card,20,2025-07-02,207,Active,3.0,2024-10-14,Delayed,Lahore,2024-10-27,2024-12-12
O10641,C6641,Pizza,Subway,2,1347.57,Card,26,2024-10-05,196,Active,,2025-04-29,Cancelled,Multan,2024-10-27,2023-10-01
O9826,C5826,Pasta,Burger King,5,432.09,Card,7,2025-01-13,19,Active,4.0,2024-09-22,Delivered,Peshawar,2024-10-27,2024-06-02
O7106,C3106,Burger,McDonald's,2,1248.85,Cash,2,2024-10-14,368,Inactive,,2024-11-24,Cancelled,Islamabad,2024-10-28,2024-04-19
O8433,C4433,Fries,Pizza Hut,1,588.08,Cash,16,2024-11-03,107,Active,4.0,2025-07-04,Delayed,Peshawar,2024-10-28,2024-07-15
O6124,C2124,Fries,McDonald's,4,415.19,Wallet,16,2025-03-20,201,Active,3.0,2025-02-03,Delivered,Karachi,2024-10-28,2025-04-04
O6092,C2092,Pasta,Pizza Hut,5,178.65,Cash,14,2025-04-24,71,Active,2.0,2024-11-22,Delayed,Islamabad,2024-10-28,2025-03-20
O10451,C6451,Pasta,McDonald's,5,182.57,Cash,50,2025-01-04,378,Active,2.0,2025-04-25,Delayed,Peshawar,2024-10-28,2025-03-27
O6444,C2444,Pasta,KFC,1,1206.5,Cash,37,2025-07-04,264,Inactive,3.0,2024-11-09,Delivered,Karachi,2024-10-28,2025-04-17
O5848,C1848,Fries,KFC,3,988.33,Wallet,1,2025-05-04,4,Active,2.0,2024-08-29,Delivered,Peshawar,2024-10-28,2025-03-07
O10794,C6794,Fries,Subway,1,1142.67,Cash,22,2025-06-25,341,Active,2.0,2024-10-23,Delivered,Multan,2024-10-28,2023-09-17
O6271,C2271,Pizza,KFC,5,1061.11,Cash,39,2025-06-01,116,Inactive,,2024-11-09,Cancelled,Multan,2024-10-28,2025-08-13
O10051,C6051,Burger,McDonald's,2,1347.57,Cash,18,2024-10-15,156,Inactive,3.0,2024-09-09,Delayed,Multan,2024-10-28,2025-08-19
O6812,C2812,Pizza,Pizza Hut,3,707.65,Cash,38,2025-01-24,253,Active,3.0,2024-11-06,Delayed,Peshawar,2024-10-29,2025-04-05
O5613,C1613,Burger,Pizza Hut,2,331.23,Wallet,48,2025-04-14,204,Active,,2025-04-13,Cancelled,Islamabad,2024-10-29,2024-02-21
O6810,C2810,Pizza,McDonald's,2,614.13,Card,37,2024-11-03,357,Inactive,2.0,2025-01-07,Delivered,Karachi,2024-10-29,2024-09-05
O5417,C1417,Pizza,Pizza Hut,5,611.69,Card,29,2024-10-31,397,Inactive,3.0,2025-08-02,Delayed,Peshawar,2024-10-29,2023-11-02
O6301,C2301,Sandwich,Subway,1,580.04,Wallet,25,2025-02-08,252,Active,,2025-06-25,Cancelled,Lahore,2024-10-29,2023-10-19
O7356,C3356,Pasta,Subway,1,1122.77,Card,1,2025-06-30,112,Active,,2024-11-02,Cancelled,Multan,2024-10-29,2024-12-20
O7953,C3953,Fries,Burger King,5,908.26,Card,24,2025-05-29,339,Inactive,3.0,2025-03-20,Delayed,Peshawar,2024-10-29,2025-07-31
O6474,C2474,Pasta,Pizza Hut,2,1048.0,Cash,13,2024-10-07,467,Inactive,,2025-05-22,Cancelled,Multan,2024-10-29,2025-02-01
O7826,C3826,Burger,McDonald's,1,1050.84,Card,1,2025-07-21,318,Active,,2025-06-14,Cancelled,Lahore,2024-10-30,2023-10-15
O9425,C5425,Pizza,Subway,2,1063.36,Cash,19,2024-12-20,411,Active,,2025-03-21,Cancelled,Islamabad,2024-10-30,2025-03-03
O10980,C6980,Burger,KFC,4,965.71,Card,25,2024-08-23,127,Inactive,,2025-01-13,Cancelled,Islamabad,2024-10-30,2024-03-11
O10669,C6669,Sandwich,Burger King,3,920.65,Cash,44,2024-12-18,316,Active,,2025-05-06,Cancelled,Peshawar,2024-10-30,2024-02-22
O10143,C6143,Pizza,McDonald's,3,1077.95,Wallet,15,2025-01-18,213,Inactive,,2025-02-04,Cancelled,Multan,2024-10-30,2025-06-26
O6612,C2612,Sandwich,McDonald's,3,951.67,Card,30,2024-08-27,63,Active,,2025-05-02,Cancelled,Peshawar,2024-10-30,2024-01-24
O5947,C1947,Burger,KFC,2,356.22,Card,49,2025-04-11,184,Inactive,,2025-07-17,Cancelled,Lahore,2024-10-31,2024-08-08
O10915,C6915,Pasta,McDonald's,3,666.84,Card,12,2025-05-23,437,Inactive,,2025-04-12,Cancelled,Karachi,2024-10-31,2025-02-22
O6581,C2581,Burger,KFC,1,1363.66,Card,38,2024-08-29,352,Inactive,4.0,2024-09-02,Delivered,Peshawar,2024-10-31,2024-05-20
O8116,C4116,Pizza,Subway,1,445.88,Wallet,48,2025-06-19,496,Inactive,,2025-07-23,Cancelled,Karachi,2024-10-31,2024-11-20
O9222,C5222,Pasta,Pizza Hut,4,287.89,Cash,29,2025-05-15,6,Active,4.0,2025-07-30,Delivered,Islamabad,2024-10-31,2024-09-22
O9588,C5588,Sandwich,Burger King,3,1015.69,Card,37,2025-03-22,401,Active,3.0,2025-01-13,Delivered,Karachi,2024-10-31,2024-05-08
O5532,C1532,Pizza,KFC,1,169.09,Cash,27,2024-12-17,23,Inactive,,2025-08-10,Cancelled,Peshawar,2024-10-31,2025-04-15
O10484,C6484,Pasta,Pizza Hut,1,806.58,Wallet,3,2024-11-25,262,Inactive,1.0,2025-05-18,Delayed,Peshawar,2024-11-01,2023-08-30
O7171,C3171,Burger,Subway,1,1245.61,Cash,41,2024-12-01,275,Inactive,,2025-05-05,Cancelled,Karachi,2024-11-01,2025-04-22
O9981,C5981,Fries,McDonald's,4,336.69,Cash,14,2024-09-03,13,Active,,2024-08-25,Cancelled,Karachi,2024-11-01,2023-11-21
O6468,C2468,Pizza,McDonald's,1,522.19,Wallet,23,2025-01-02,396,Inactive,2.0,2025-08-04,Delivered,Karachi,2024-11-01,2024-10-19
O6903,C2903,Fries,McDonald's,4,660.25,Wallet,15,2024-11-11,3,Inactive,5.0,2025-03-07,Delivered,Islamabad,2024-11-01,2023-10-10
O6935,C2935,Sandwich,Subway,5,459.28,Wallet,36,2025-04-17,27,Active,,2025-02-08,Cancelled,Lahore,2024-11-01,2024-12-31
O10965,C6965,Burger,Pizza Hut,2,1148.83,Wallet,16,2025-01-22,470,Inactive,,2025-01-26,Cancelled,Peshawar,2024-11-01,2024-05-29
O8104,C4104,Burger,Burger King,5,1010.35,Card,25,2025-03-19,175,Active,1.0,2024-12-17,Delayed,Islamabad,2024-11-01,2024-07-15
O5483,C1483,Pasta,KFC,1,859.38,Cash,20,2025-02-07,288,Inactive,1.0,2025-01-03,Delayed,Lahore,2024-11-02,2023-11-03
